,Content ID,Type,Datetime,ContentType,Category,Sentiment,Score,Is_Top_5_Category
14271,d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,2020-07-19 08:07:49,photo,TECHNOLOGY,positive,70,True
14272,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,2021-01-20 10:50:43,video,ANIMALS,negative,5,True
14273,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,2020-08-12 15:46:10,video,ANIMALS,positive,72,True
14274,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,2020-10-05 12:58:54,video,ANIMALS,negative,5,True
14275,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,2021-06-05 19:48:42,video,ANIMALS,positive,50,True
14276,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,2020-11-21 06:15:05,video,ANIMALS,negative,10,True
14277,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,2021-01-30 03:43:25,video,ANIMALS,positive,50,True
14278,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,2020-08-18 04:04:09,video,ANIMALS,positive,30,True
14279,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,2020-08-19 03:45:01,video,ANIMALS,positive,45,True
14280,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,2021-06-16 10:33:15,video,ANIMALS,negative,5,True
14281,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,2020-06-30 01:43:41,video,ANIMALS,positive,65,True
14282,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,peeking,2021-01-30 04:23:38,video,ANIMALS,neutral,35,True
14283,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,2020-08-09 15:37:00,video,ANIMALS,negative,15,True
14284,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,2020-08-11 16:04:43,video,ANIMALS,positive,70,True
14285,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,2021-02-26 19:55:38,video,ANIMALS,positive,72,True
14286,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,2021-02-27 08:55:34,video,ANIMALS,neutral,20,True
14287,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,2021-05-14 16:32:17,video,ANIMALS,negative,12,True
14288,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,2020-08-17 17:27:40,video,ANIMALS,positive,72,True
14289,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,2020-12-14 05:26:33,video,ANIMALS,negative,12,True
14290,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,2020-08-07 13:13:17,video,ANIMALS,positive,65,True
14291,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,2021-03-30 07:52:53,video,ANIMALS,positive,45,True
14292,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,2021-04-17 11:31:59,video,ANIMALS,negative,15,True
14293,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,2020-12-09 07:57:38,video,ANIMALS,neutral,20,True
14294,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,2020-11-19 09:20:01,video,ANIMALS,positive,50,True
14295,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-12-07 22:44:26,video,ANIMALS,positive,75,True
14296,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-12-23 00:10:39,video,ANIMALS,positive,75,True
14297,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,cherish,2021-02-12 14:03:36,video,ANIMALS,positive,70,True
14298,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,2021-01-22 18:33:44,video,ANIMALS,neutral,20,True
14299,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,2020-12-20 00:51:55,video,ANIMALS,positive,70,True
14300,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,2020-12-25 03:59:23,video,ANIMALS,positive,70,True
14301,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-11-10 20:23:54,video,ANIMALS,positive,75,True
14302,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,2020-06-18 17:24:01,video,ANIMALS,negative,10,True
14303,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,2021-04-10 06:08:48,video,ANIMALS,positive,72,True
14304,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,2020-06-28 09:21:35,video,ANIMALS,positive,30,True
14305,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,2021-04-12 22:25:24,video,ANIMALS,negative,12,True
14306,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,2021-04-17 19:19:14,video,ANIMALS,neutral,20,True
14307,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,2020-07-13 00:09:09,video,ANIMALS,negative,12,True
14308,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2021-01-09 10:38:02,video,ANIMALS,positive,75,True
14309,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,2021-06-15 20:02:14,video,ANIMALS,negative,5,True
14310,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-09-22 00:08:15,video,ANIMALS,positive,75,True
14311,f8119ef8-1f00-49e4-b468-86dd64042053,want,2021-04-29 09:40:39,photo,CULTURE,positive,70,False
14312,f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,2020-11-18 03:00:07,photo,CULTURE,positive,45,False
14313,f8119ef8-1f00-49e4-b468-86dd64042053,heart,2020-10-12 22:18:10,photo,CULTURE,positive,60,False
14314,f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,2020-08-02 02:01:17,photo,CULTURE,neutral,20,False
14315,f8119ef8-1f00-49e4-b468-86dd64042053,want,2021-05-29 20:09:43,photo,CULTURE,positive,70,False
14316,f8119ef8-1f00-49e4-b468-86dd64042053,love,2020-06-20 19:33:51,photo,CULTURE,positive,65,False
14317,f8119ef8-1f00-49e4-b468-86dd64042053,hate,2021-06-07 22:55:33,photo,CULTURE,negative,5,False
14318,f8119ef8-1f00-49e4-b468-86dd64042053,hate,2020-08-30 10:26:48,photo,CULTURE,negative,5,False
14319,f8119ef8-1f00-49e4-b468-86dd64042053,adore,2020-11-27 14:05:11,photo,CULTURE,positive,72,False
14320,f8119ef8-1f00-49e4-b468-86dd64042053,dislike,2021-01-13 04:41:09,photo,CULTURE,negative,10,False
14321,f8119ef8-1f00-49e4-b468-86dd64042053,like,2020-09-18 23:54:42,photo,CULTURE,positive,50,False
14322,f8119ef8-1f00-49e4-b468-86dd64042053,scared,2020-09-22 06:01:02,photo,CULTURE,negative,15,False
14323,f8119ef8-1f00-49e4-b468-86dd64042053,dislike,2021-05-04 10:47:44,photo,CULTURE,negative,10,False
14324,f8119ef8-1f00-49e4-b468-86dd64042053,interested,2020-08-18 21:40:13,photo,CULTURE,positive,30,False
14325,f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,2020-06-27 23:08:48,photo,CULTURE,neutral,20,False
14326,f8119ef8-1f00-49e4-b468-86dd64042053,like,2020-10-08 11:40:27,photo,CULTURE,positive,50,False
14327,f8119ef8-1f00-49e4-b468-86dd64042053,disgust,2021-02-23 21:31:16,photo,CULTURE,negative,0,False
14328,f8119ef8-1f00-49e4-b468-86dd64042053,want,2021-05-18 05:54:33,photo,CULTURE,positive,70,False
14329,f8119ef8-1f00-49e4-b468-86dd64042053,scared,2021-01-27 00:17:54,photo,CULTURE,negative,15,False
14330,f8119ef8-1f00-49e4-b468-86dd64042053,cherish,2020-09-12 04:39:41,photo,CULTURE,positive,70,False
14331,f8119ef8-1f00-49e4-b468-86dd64042053,want,2021-06-04 12:29:40,photo,CULTURE,positive,70,False
14332,f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,2020-07-04 05:34:59,photo,CULTURE,positive,45,False
14333,f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,2021-06-04 05:55:19,photo,CULTURE,neutral,20,False
14334,f8119ef8-1f00-49e4-b468-86dd64042053,disgust,2020-09-29 23:53:00,photo,CULTURE,negative,0,False
14335,f8119ef8-1f00-49e4-b468-86dd64042053,cherish,2020-08-26 06:54:14,photo,CULTURE,positive,70,False
14336,f8119ef8-1f00-49e4-b468-86dd64042053,adore,2021-03-06 04:07:05,photo,CULTURE,positive,72,False
14337,f8119ef8-1f00-49e4-b468-86dd64042053,disgust,2021-02-10 02:12:26,photo,CULTURE,negative,0,False
14338,f8119ef8-1f00-49e4-b468-86dd64042053,super love,2021-04-13 17:14:54,photo,CULTURE,positive,75,False
14339,f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,2020-11-04 23:03:27,photo,CULTURE,neutral,20,False
14340,f8119ef8-1f00-49e4-b468-86dd64042053,hate,2020-07-12 00:43:57,photo,CULTURE,negative,5,False
14341,f8119ef8-1f00-49e4-b468-86dd64042053,super love,2021-06-03 16:19:02,photo,CULTURE,positive,75,False
14342,f8119ef8-1f00-49e4-b468-86dd64042053,love,2020-12-17 03:02:06,photo,CULTURE,positive,65,False
14343,f8119ef8-1f00-49e4-b468-86dd64042053,adore,2020-11-04 16:18:33,photo,CULTURE,positive,72,False
14344,f8119ef8-1f00-49e4-b468-86dd64042053,scared,2020-10-17 02:42:09,photo,CULTURE,negative,15,False
14345,f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,2021-01-17 16:20:18,photo,CULTURE,positive,45,False
14346,f8119ef8-1f00-49e4-b468-86dd64042053,love,2020-12-09 09:55:56,photo,CULTURE,positive,65,False
14347,f8119ef8-1f00-49e4-b468-86dd64042053,like,2021-01-29 07:47:55,photo,CULTURE,positive,50,False
14348,f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,2021-06-08 08:24:38,photo,CULTURE,positive,45,False
14349,f8119ef8-1f00-49e4-b468-86dd64042053,adore,2020-10-31 01:32:38,photo,CULTURE,positive,72,False
14350,f8119ef8-1f00-49e4-b468-86dd64042053,interested,2021-02-26 20:53:03,photo,CULTURE,positive,30,False
14351,f8119ef8-1f00-49e4-b468-86dd64042053,heart,2021-02-07 18:47:54,photo,CULTURE,positive,60,False
14352,b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,2021-06-02 17:40:36,video,DOGS,negative,15,False
14353,b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,2021-03-20 05:25:15,video,DOGS,negative,15,False
14354,b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,2021-05-13 07:15:41,video,DOGS,negative,12,False
14355,b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,2020-07-01 12:23:10,video,DOGS,negative,5,False
14356,b467bf5d-1bcd-4c52-a667-6b88269ad02a,like,2020-07-08 18:53:29,video,DOGS,positive,50,False
14357,b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,2021-04-21 22:03:47,video,DOGS,negative,12,False
14358,b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,2020-12-19 15:20:46,video,DOGS,neutral,20,False
14359,b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,2021-02-13 03:14:21,video,DOGS,negative,5,False
14360,b467bf5d-1bcd-4c52-a667-6b88269ad02a,want,2021-03-19 14:35:42,video,DOGS,positive,70,False
14361,b467bf5d-1bcd-4c52-a667-6b88269ad02a,peeking,2020-10-29 07:31:01,video,DOGS,neutral,35,False
14362,b467bf5d-1bcd-4c52-a667-6b88269ad02a,dislike,2020-10-13 00:03:39,video,DOGS,negative,10,False
14363,b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,2020-06-22 08:26:04,video,DOGS,neutral,20,False
14364,b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,2020-06-24 05:11:06,video,DOGS,positive,30,False
14365,b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,2021-03-09 15:00:28,video,DOGS,negative,15,False
14366,b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,2021-06-03 08:50:35,video,DOGS,positive,30,False
14367,b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,2021-06-08 05:04:46,video,DOGS,neutral,20,False
14368,b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,2020-08-19 07:25:23,video,DOGS,positive,30,False
14369,b467bf5d-1bcd-4c52-a667-6b88269ad02a,super love,2021-05-08 22:21:35,video,DOGS,positive,75,False
14370,b467bf5d-1bcd-4c52-a667-6b88269ad02a,heart,2021-01-05 09:29:18,video,DOGS,positive,60,False
14371,632875ea-56de-4160-a76c-d1b3ae9e566f,heart,2021-06-06 05:30:32,GIF,PUBLIC SPEAKING,positive,60,False
14372,632875ea-56de-4160-a76c-d1b3ae9e566f,interested,2020-07-16 10:29:42,GIF,PUBLIC SPEAKING,positive,30,False
14373,632875ea-56de-4160-a76c-d1b3ae9e566f,heart,2020-11-07 18:04:01,GIF,PUBLIC SPEAKING,positive,60,False
14374,632875ea-56de-4160-a76c-d1b3ae9e566f,hate,2020-09-30 03:38:07,GIF,PUBLIC SPEAKING,negative,5,False
14375,632875ea-56de-4160-a76c-d1b3ae9e566f,like,2021-05-13 06:25:37,GIF,PUBLIC SPEAKING,positive,50,False
14376,632875ea-56de-4160-a76c-d1b3ae9e566f,interested,2021-04-11 15:37:58,GIF,PUBLIC SPEAKING,positive,30,False
14377,632875ea-56de-4160-a76c-d1b3ae9e566f,want,2020-12-08 16:08:58,GIF,PUBLIC SPEAKING,positive,70,False
14378,632875ea-56de-4160-a76c-d1b3ae9e566f,scared,2021-03-06 09:29:07,GIF,PUBLIC SPEAKING,negative,15,False
14379,632875ea-56de-4160-a76c-d1b3ae9e566f,scared,2021-05-15 17:00:10,GIF,PUBLIC SPEAKING,negative,15,False
14380,632875ea-56de-4160-a76c-d1b3ae9e566f,interested,2020-09-15 14:47:11,GIF,PUBLIC SPEAKING,positive,30,False
14381,632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,2020-12-07 00:29:54,GIF,PUBLIC SPEAKING,negative,10,False
14382,632875ea-56de-4160-a76c-d1b3ae9e566f,adore,2020-07-17 12:22:59,GIF,PUBLIC SPEAKING,positive,72,False
14383,632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,2021-06-11 12:48:05,GIF,PUBLIC SPEAKING,negative,10,False
14384,632875ea-56de-4160-a76c-d1b3ae9e566f,interested,2021-06-12 23:26:25,GIF,PUBLIC SPEAKING,positive,30,False
14385,632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,2020-07-26 09:52:28,GIF,PUBLIC SPEAKING,positive,45,False
14386,632875ea-56de-4160-a76c-d1b3ae9e566f,super love,2020-11-14 09:50:41,GIF,PUBLIC SPEAKING,positive,75,False
14387,632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,2020-08-29 06:56:53,GIF,PUBLIC SPEAKING,positive,45,False
14388,632875ea-56de-4160-a76c-d1b3ae9e566f,cherish,2021-06-02 02:31:55,GIF,PUBLIC SPEAKING,positive,70,False
14389,632875ea-56de-4160-a76c-d1b3ae9e566f,indifferent,2020-08-06 12:00:05,GIF,PUBLIC SPEAKING,neutral,20,False
14390,632875ea-56de-4160-a76c-d1b3ae9e566f,indifferent,2020-10-14 09:16:53,GIF,PUBLIC SPEAKING,neutral,20,False
14391,632875ea-56de-4160-a76c-d1b3ae9e566f,love,2021-02-24 06:03:54,GIF,PUBLIC SPEAKING,positive,65,False
14392,632875ea-56de-4160-a76c-d1b3ae9e566f,worried,2021-02-12 10:16:00,GIF,PUBLIC SPEAKING,negative,12,False
14393,632875ea-56de-4160-a76c-d1b3ae9e566f,like,2021-03-21 21:20:21,GIF,PUBLIC SPEAKING,positive,50,False
14394,632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,2020-11-23 07:01:18,GIF,PUBLIC SPEAKING,positive,45,False
14395,632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,2021-01-22 21:40:28,GIF,PUBLIC SPEAKING,positive,45,False
14396,632875ea-56de-4160-a76c-d1b3ae9e566f,adore,2021-05-07 10:35:20,GIF,PUBLIC SPEAKING,positive,72,False
14397,632875ea-56de-4160-a76c-d1b3ae9e566f,interested,2020-11-21 00:40:08,GIF,PUBLIC SPEAKING,positive,30,False
14398,632875ea-56de-4160-a76c-d1b3ae9e566f,hate,2021-04-28 09:27:36,GIF,PUBLIC SPEAKING,negative,5,False
14399,632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,2021-01-31 08:15:16,GIF,PUBLIC SPEAKING,positive,45,False
14400,632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,2021-04-17 03:44:11,GIF,PUBLIC SPEAKING,negative,10,False
14401,632875ea-56de-4160-a76c-d1b3ae9e566f,interested,2021-03-24 23:02:56,GIF,PUBLIC SPEAKING,positive,30,False
14402,632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,2020-12-20 13:14:18,GIF,PUBLIC SPEAKING,negative,10,False
14403,632875ea-56de-4160-a76c-d1b3ae9e566f,worried,2020-11-05 03:58:40,GIF,PUBLIC SPEAKING,negative,12,False
14404,632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,2020-09-21 16:36:02,GIF,PUBLIC SPEAKING,negative,10,False
14405,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,like,2020-11-26 15:12:01,photo,COOKING,positive,50,False
14406,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,like,2020-09-19 16:15:14,photo,COOKING,positive,50,False
14407,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,worried,2021-06-13 11:47:34,photo,COOKING,negative,12,False
14408,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,scared,2020-09-07 17:41:51,photo,COOKING,negative,15,False
14409,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,2021-01-13 19:07:25,photo,COOKING,positive,45,False
14410,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,2021-05-17 06:49:23,photo,COOKING,positive,75,False
14411,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,2021-05-31 09:17:28,photo,COOKING,positive,45,False
14412,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,want,2021-01-16 18:01:29,photo,COOKING,positive,70,False
14413,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,adore,2021-05-18 13:19:04,photo,COOKING,positive,72,False
14414,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,like,2020-07-03 11:15:12,photo,COOKING,positive,50,False
14415,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,interested,2020-06-29 21:57:32,photo,COOKING,positive,30,False
14416,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,love,2020-10-10 14:26:01,photo,COOKING,positive,65,False
14417,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,hate,2020-06-20 14:12:05,photo,COOKING,negative,5,False
14418,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,disgust,2020-11-03 12:24:46,photo,COOKING,negative,0,False
14419,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,worried,2021-01-12 11:01:40,photo,COOKING,negative,12,False
14420,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,2021-02-26 05:09:08,photo,COOKING,positive,45,False
14421,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,indifferent,2021-03-09 23:53:12,photo,COOKING,neutral,20,False
14422,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,2021-01-28 21:40:17,photo,COOKING,positive,75,False
14423,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,intrigued,2020-09-18 14:36:49,audio,TENNIS,positive,45,False
14424,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,love,2020-09-11 07:19:29,audio,TENNIS,positive,65,False
14425,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,heart,2020-08-10 04:18:00,audio,TENNIS,positive,60,False
14426,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,interested,2021-03-09 19:31:41,audio,TENNIS,positive,30,False
14427,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,disgust,2021-03-13 03:40:36,audio,TENNIS,negative,0,False
14428,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,like,2020-06-21 20:49:14,audio,TENNIS,positive,50,False
14429,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,interested,2020-10-27 07:07:29,audio,TENNIS,positive,30,False
14430,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,like,2021-03-16 16:17:31,audio,TENNIS,positive,50,False
14431,1c6be4a3-85ae-48da-81ff-44262690af51,cherish,2021-01-11 10:12:39,audio,EDUCATION,positive,70,False
14432,1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,2021-05-07 08:36:12,audio,EDUCATION,positive,45,False
14433,1c6be4a3-85ae-48da-81ff-44262690af51,disgust,2021-05-09 01:24:25,audio,EDUCATION,negative,0,False
14434,1c6be4a3-85ae-48da-81ff-44262690af51,dislike,2020-10-01 17:13:13,audio,EDUCATION,negative,10,False
14435,1c6be4a3-85ae-48da-81ff-44262690af51,cherish,2020-12-02 12:21:40,audio,EDUCATION,positive,70,False
14436,1c6be4a3-85ae-48da-81ff-44262690af51,want,2021-03-23 20:26:42,audio,EDUCATION,positive,70,False
14437,1c6be4a3-85ae-48da-81ff-44262690af51,want,2021-03-27 00:01:27,audio,EDUCATION,positive,70,False
14438,1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,2020-07-30 03:59:18,audio,EDUCATION,positive,45,False
14439,1c6be4a3-85ae-48da-81ff-44262690af51,super love,2020-10-10 18:49:05,audio,EDUCATION,positive,75,False
14440,1c6be4a3-85ae-48da-81ff-44262690af51,hate,2020-12-26 09:15:51,audio,EDUCATION,negative,5,False
14441,1c6be4a3-85ae-48da-81ff-44262690af51,worried,2020-07-28 08:52:24,audio,EDUCATION,negative,12,False
14442,1c6be4a3-85ae-48da-81ff-44262690af51,interested,2021-03-29 19:14:26,audio,EDUCATION,positive,30,False
14443,1c6be4a3-85ae-48da-81ff-44262690af51,worried,2020-09-15 23:45:52,audio,EDUCATION,negative,12,False
14444,1c6be4a3-85ae-48da-81ff-44262690af51,hate,2021-05-25 17:32:52,audio,EDUCATION,negative,5,False
14445,1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,2020-12-24 04:07:48,audio,EDUCATION,positive,45,False
14446,1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,2021-05-14 18:47:30,audio,EDUCATION,positive,45,False
14447,1c6be4a3-85ae-48da-81ff-44262690af51,disgust,2020-07-16 13:45:29,audio,EDUCATION,negative,0,False
14448,1c6be4a3-85ae-48da-81ff-44262690af51,adore,2021-01-31 10:22:38,audio,EDUCATION,positive,72,False
14449,1c6be4a3-85ae-48da-81ff-44262690af51,like,2020-08-13 11:56:43,audio,EDUCATION,positive,50,False
14450,1c6be4a3-85ae-48da-81ff-44262690af51,adore,2021-06-16 11:07:19,audio,EDUCATION,positive,72,False
14451,1c6be4a3-85ae-48da-81ff-44262690af51,super love,2021-04-05 08:49:23,audio,EDUCATION,positive,75,False
14452,1c6be4a3-85ae-48da-81ff-44262690af51,super love,2020-08-08 04:02:19,audio,EDUCATION,positive,75,False
14453,1c6be4a3-85ae-48da-81ff-44262690af51,adore,2021-06-06 09:46:41,audio,EDUCATION,positive,72,False
14454,1c6be4a3-85ae-48da-81ff-44262690af51,love,2020-12-28 16:35:01,audio,EDUCATION,positive,65,False
14455,1c6be4a3-85ae-48da-81ff-44262690af51,indifferent,2021-03-13 09:37:49,audio,EDUCATION,neutral,20,False
14456,1c6be4a3-85ae-48da-81ff-44262690af51,super love,2021-01-31 03:47:53,audio,EDUCATION,positive,75,False
14457,1c6be4a3-85ae-48da-81ff-44262690af51,heart,2020-08-05 10:06:56,audio,EDUCATION,positive,60,False
14458,1c6be4a3-85ae-48da-81ff-44262690af51,heart,2021-01-16 16:12:04,audio,EDUCATION,positive,60,False
14459,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,indifferent,2020-09-27 09:40:01,video,ANIMALS,neutral,20,True
14460,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,hate,2021-01-22 06:45:13,video,ANIMALS,negative,5,True
14461,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,2020-11-23 02:41:56,video,ANIMALS,negative,10,True
14462,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,scared,2021-02-08 15:50:25,video,ANIMALS,negative,15,True
14463,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,intrigued,2021-04-30 15:14:04,video,ANIMALS,positive,45,True
14464,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,2020-11-30 05:48:26,video,ANIMALS,positive,75,True
14465,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,scared,2021-03-26 12:08:18,video,ANIMALS,negative,15,True
14466,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,cherish,2021-05-21 18:13:09,video,ANIMALS,positive,70,True
14467,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,want,2020-09-01 00:24:22,video,ANIMALS,positive,70,True
14468,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,2020-10-15 05:04:12,video,ANIMALS,negative,10,True
14469,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,love,2021-01-22 06:35:33,video,ANIMALS,positive,65,True
14470,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,cherish,2020-11-02 14:46:52,video,ANIMALS,positive,70,True
14471,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,love,2020-11-19 02:58:55,video,ANIMALS,positive,65,True
14472,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,intrigued,2021-01-05 21:13:02,video,ANIMALS,positive,45,True
14473,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,peeking,2020-12-12 04:31:41,video,ANIMALS,neutral,35,True
14474,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,2020-09-20 12:25:15,video,ANIMALS,negative,12,True
14475,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,peeking,2021-03-25 05:20:28,video,ANIMALS,neutral,35,True
14476,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,2020-12-11 19:53:40,video,ANIMALS,negative,12,True
14477,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,2021-05-13 12:16:25,video,ANIMALS,positive,75,True
14478,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,want,2020-10-05 09:20:59,video,ANIMALS,positive,70,True
14479,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,interested,2021-01-18 02:18:46,video,ANIMALS,positive,30,True
14480,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,adore,2020-08-09 00:27:03,video,ANIMALS,positive,72,True
14481,6054518c-4c28-4d65-8ebe-3b4f56108f29,interested,2020-06-21 21:07:54,GIF,HEALTHY EATING,positive,30,True
14482,6054518c-4c28-4d65-8ebe-3b4f56108f29,hate,2021-01-10 01:50:27,GIF,HEALTHY EATING,negative,5,True
14483,6054518c-4c28-4d65-8ebe-3b4f56108f29,indifferent,2020-09-17 22:23:13,GIF,HEALTHY EATING,neutral,20,True
14484,6054518c-4c28-4d65-8ebe-3b4f56108f29,worried,2021-03-03 18:27:34,GIF,HEALTHY EATING,negative,12,True
14485,6054518c-4c28-4d65-8ebe-3b4f56108f29,heart,2020-10-21 17:58:27,GIF,HEALTHY EATING,positive,60,True
14486,6054518c-4c28-4d65-8ebe-3b4f56108f29,scared,2021-04-22 18:18:09,GIF,HEALTHY EATING,negative,15,True
14487,6054518c-4c28-4d65-8ebe-3b4f56108f29,worried,2020-10-29 16:31:22,GIF,HEALTHY EATING,negative,12,True
